champion_a_id,champion_a,champion_b_id,champion_b,games_together,pair_win_rate,appearances_a,win_rate_a,appearances_b,win_rate_b,lift,association,win_surplus_pp,pair
1,Annie,517,Sylas,222,0.5135135135135135,5493,0.501729473875842,70160,0.4948973774230331,0.5046192925960915,-0.9867327304268181,1.520008786407595,Annie + Sylas
82,Mordekaiser,143,Zyra,222,0.4954954954954955,15710,0.48440483768300446,16238,0.5027096933119842,0.7623498298581985,-0.3914749160859813,0.19382299980011397,Mordekaiser + Zyra
2,Olaf,5,XinZhao,222,0.5045045045045045,12484,0.5148990708106376,18899,0.4894967987724218,0.8242718053043023,-0.278807947400826,0.23065697129747154,Olaf + XinZhao
25,Morgana,34,Anivia,222,0.545045045045045,17559,0.4961558175294721,19987,0.5208385450542853,0.5541350724716324,-0.8516904134989812,3.654786375316632,Morgana + Anivia
60,Elise,200,Belveth,222,0.5180180180180181,27633,0.512611732349003,12189,0.5279350233817376,0.5773868861063054,-0.7923897541375947,-0.22553598473522563,Elise + Belveth
29,Twitch,48,Trundle,222,0.4864864864864865,26254,0.4982097966024225,7135,0.4772249474421864,1.038182183230837,0.05405963423606459,-0.12308855358179605,Twitch + Trundle
23,Tryndamere,104,Graves,222,0.5225225225225225,11563,0.4984865519328894,19168,0.4912353923205342,0.8774365142284332,-0.18863335000712797,2.7661550395810752,Tryndamere + Graves
10,Kayle,79,Gragas,222,0.5,22642,0.5056532108470984,16380,0.4927960927960928,0.5243657852614659,-0.9313545417532938,0.07753481784044114,Kayle + Gragas
4,TwistedFate,85,Kennen,222,0.5540540540540541,18786,0.5118705418928989,16272,0.522984267453294,0.6361913739190076,-0.6524672842935557,3.662664938095761,TwistedFate + Kennen
84,Akali,136,AurelionSol,222,0.5225225225225225,40501,0.4955186291696501,13119,0.5148258251391112,0.36601303410660735,-1.450033069585308,1.735029536814181,Akali + AurelionSol
147,Seraphine,526,Rell,222,0.49099099099099097,20251,0.4988889437558639,25921,0.49805177269395473,0.37048003080036945,-1.432532312792667,-0.7479367233918344,Seraphine + Rell
16,Soraka,113,Sejuani,221,0.5203619909502263,21485,0.5057947405166395,8375,0.4808358208955224,1.0759253877227777,0.10557803468393571,2.704671024414529,Soraka + Sejuani
10,Kayle,516,Ornn,221,0.46153846153846156,22642,0.5056532108470984,19008,0.4975273569023569,0.4498328004450476,-1.1525392329843633,-4.005182233626603,Kayle + Ornn
895,Nilah,897,KSante,221,0.497737556561086,8127,0.5144579795742587,24547,0.47341834032672014,0.9704510777743807,-0.04327260902857843,0.3799396610596584,Nilah + KSante
163,Taliyah,429,Kalista,221,0.48868778280542985,24151,0.5012628876651071,6885,0.4885984023238925,1.164295627663604,0.21945742114397981,-0.6242862189069942,Taliyah + Kalista
96,KogMaw,887,Gwen,221,0.4751131221719457,8763,0.5188862261782494,29428,0.5025146119342123,0.7507386412258804,-0.4136173531050211,-3.558729688428519,KogMaw + Gwen
1,Annie,131,Diana,221,0.5339366515837104,5493,0.501729473875842,51789,0.5078684662766224,0.6805424257584121,-0.5552429911693219,2.9137681507478197,Annie + Diana
60,Elise,895,Nilah,221,0.5565610859728507,27633,0.512611732349003,8127,0.5144579795742587,0.8620729781828872,-0.21411809006719576,4.302623001121986,Elise + Nilah
13,Ryze,910,Hwei,221,0.4434389140271493,30961,0.48670908562384935,21700,0.49995391705069125,0.2881559660979764,-1.7950782047103653,-4.989258731012103,Ryze + Hwei
51,Caitlyn,350,Yuumi,221,0.3891402714932127,47481,0.49103852067142645,13969,0.45042594315985396,0.2918886141855154,-1.7765101587250234,-8.15919604224275,Caitlyn + Yuumi
31,Chogath,77,Udyr,221,0.47058823529411764,21824,0.4939057917888563,12068,0.5012429565793834,0.7350767297873148,-0.4440332437057784,-2.698613889000223,Chogath + Udyr
69,Cassiopeia,150,Gnar,221,0.5113122171945701,19268,0.507525430766037,14043,0.4903510645873389,0.7154936694556774,-0.48298909255499156,1.2373969517882166,Cassiopeia + Gnar
77,Udyr,887,Gwen,221,0.4841628959276018,12068,0.5012429565793834,29428,0.5025146119342123,0.545137778676035,-0.8753071907013884,-1.7715888329196072,Udyr + Gwen
28,Evelynn,53,Blitzcrank,221,0.5927601809954751,9258,0.5039965435299201,22333,0.4964850221645099,0.9363497237173533,-0.094880622303,9.251939814826017,Evelynn + Blitzcrank
9,FiddleSticks,105,Fizz,221,0.48868778280542985,16253,0.5176890420230111,15675,0.4925677830940989,0.7599083982140066,-0.39610257291951856,-1.6440629753125158,FiddleSticks + Fizz
90,Malzahar,254,Vi,221,0.47058823529411764,18755,0.4895227939216209,11027,0.47891538949850365,0.9361121584288021,-0.09524670106677831,-1.3630856415944637,Malzahar + Vi
82,Mordekaiser,893,Aurora,221,0.4751131221719457,15710,0.48440483768300446,22162,0.49106578828625574,0.5560542871308554,-0.8467023559112477,-1.2622190812684453,Mordekaiser + Aurora
35,Shaco,895,Nilah,220,0.4954545454545455,22431,0.5104097008604164,8127,0.5144579795742587,1.0571919342692349,0.08023732324936106,-1.697929476279203,Shaco + Nilah
233,Briar,875,Sett,220,0.44545454545454544,10500,0.49723809523809526,16460,0.4879708383961118,1.1150994618989758,0.1571723978484888,-4.714992136255808,Briar + Sett
110,Varus,240,Kled,220,0.5181818181818182,25038,0.48502276539659717,9960,0.5233935742971888,0.7728118320393965,-0.37181091234167046,1.3973648334925204,Varus + Kled
79,Gragas,90,Malzahar,220,0.5136363636363637,16380,0.4927960927960928,18755,0.4895227939216209,0.6273382531447048,-0.6726845584788786,2.2476920277506807,Gragas + Malzahar
33,Rammus,432,Bard,220,0.5181818181818182,5276,0.5043593631539045,46456,0.5078784225934218,0.786296126619294,-0.34685534735591,1.2062925308155115,Rammus + Bard
75,Nasus,105,Fizz,220,0.4681818181818182,11621,0.48997504517683504,15675,0.4925677830940989,1.0579902988691072,0.0813263988719801,-2.3089595953648736,Nasus + Fizz
27,Singed,893,Aurora,220,0.4590909090909091,15618,0.5153668843641952,22162,0.49106578828625574,0.5567988981218626,-0.8447717387217295,-4.412542723431634,Singed + Aurora
85,Kennen,101,Xerath,220,0.4909090909090909,16272,0.522984267453294,19851,0.49302302151025135,0.5966359407081281,-0.7450772081971194,-1.7094553572681692,Kennen + Xerath
83,Yorick,120,Hecarim,220,0.509090909090909,10344,0.4902358855375097,20821,0.5034340329475049,0.8948343358943669,-0.1603074794445857,1.2255949848401726,Yorick + Hecarim
77,Udyr,98,Shen,220,0.4636363636363636,12068,0.5012429565793834,20028,0.5110345516277212,0.7973699267164518,-0.3266789006321329,-4.250239046718862,Udyr + Shen
6,Urgot,56,Nocturne,220,0.44545454545454544,15558,0.51491194240905,12166,0.4983560743054414,1.0181954615605096,0.02601454015186906,-6.117946290270027,Urgot + Nocturne
10,Kayle,96,KogMaw,220,0.5227272727272727,22642,0.5056532108470984,8763,0.5188862261782494,0.9713262785731049,-0.04197210160070432,1.0457554214598819,Kayle + KogMaw
75,Nasus,166,Akshan,220,0.4863636363636364,11621,0.48997504517683504,21787,0.5088355441318217,0.7611877695310624,-0.3936757137518312,-1.3041658290691982,Nasus + Akshan
17,Teemo,86,Garen,220,0.44545454545454544,12762,0.49686569503212663,23529,0.5009137659909049,0.6418159802516807,-0.6397683838858458,-5.343518505697031,Teemo + Garen
69,Cassiopeia,893,Aurora,220,0.5045454545454545,19268,0.507525430766037,22162,0.49106578828625574,0.4513226692374533,-1.1477688501834384,0.5249845019308141,Cassiopeia + Aurora
240,Kled,799,Ambessa,220,0.5,9960,0.5233935742971888,53918,0.4855335880410995,0.35887203996072575,-1.4784585690065413,-0.44635811691441374,Kled + Ambessa
166,Akshan,200,Belveth,220,0.4681818181818182,21787,0.5088355441318217,12189,0.5279350233817376,0.725716881591638,-0.4625212645544947,-5.020346557496152,Akshan + Belveth
77,Udyr,105,Fizz,220,0.509090909090909,12068,0.5012429565793834,15675,0.4925677830940989,1.01880222598259,0.02687401687485849,1.2185539254167876,Udyr + Fizz
113,Sejuani,235,Senna,219,0.4840182648401826,8375,0.4808358208955224,21348,0.5033726812816189,1.073030731670484,0.10169139556666244,-0.8085986248388077,Sejuani + Senna
56,Nocturne,131,Diana,219,0.5251141552511416,12166,0.4983560743054414,51789,0.5078684662766224,0.3044870543779823,-1.715547203313091,2.2001884960109686,Nocturne + Diana
31,Chogath,233,Briar,219,0.4748858447488584,21824,0.4939057917888563,10500,0.49723809523809526,0.8372025031420193,-0.25635146979018175,-2.0686098764617356,Chogath + Briar
67,Vayne,72,Skarner,219,0.54337899543379,38762,0.5048243124709767,4963,0.48156357042111625,0.9972492486919067,-0.0039739634727615145,5.018505398774353,Vayne + Skarner
75,Nasus,76,Nidalee,219,0.5342465753424658,11621,0.48997504517683504,23774,0.5143013375956927,0.6943979189862384,-0.5261654706544122,3.210838395620186,Nasus + Nidalee
8,Vladimir,17,Teemo,219,0.4703196347031963,25912,0.4983791293609139,12762,0.49686569503212663,0.5801422499326134,-0.785521404802177,-2.7302777493323935,Vladimir + Teemo
44,Taric,142,Zoe,219,0.5662100456621004,9748,0.5257488715633977,23806,0.5157943375619591,0.8267081525603746,-0.27454998092590965,4.543844109942197,Taric + Zoe
2,Olaf,30,Karthus,219,0.5707762557077626,12484,0.5148990708106376,15297,0.5093155520690331,1.004602243097091,0.0066244014059122485,5.866894426792724,Olaf + Karthus
69,Cassiopeia,427,Ivern,219,0.4840182648401826,19268,0.507525430766037,11646,0.5251588528250043,0.8549500593435344,-0.22608794534695917,-3.2323876955338005,Cassiopeia + Ivern
85,Kennen,143,Zyra,219,0.502283105022831,16272,0.522984267453294,16238,0.5027096933119842,0.7260736860003902,-0.4618121265108551,-1.0563875359808073,Kennen + Zyra
6,Urgot,24,Jax,219,0.4885844748858447,15558,0.51491194240905,36734,0.4996733271628464,0.3356851901867715,-1.5748192054998278,-1.8708159900103494,Urgot + Jax
74,Heimerdinger,266,Aatrox,219,0.4611872146118721,6103,0.4941831885957726,42502,0.48522422474236504,0.7396077159669551,-0.4351678191322799,-2.85164920571967,Heimerdinger + Aatrox
23,Tryndamere,63,Brand,219,0.4977168949771689,11563,0.4984865519328894,14645,0.500375554796859,1.132907021716972,0.18002946326599578,-0.1714158387705278,Tryndamere + Brand
1,Annie,36,DrMundo,219,0.4977168949771689,5493,0.501729473875842,32220,0.493699565487275,1.0839744235171833,0.11633071656241356,0.0002375295610423933,Annie + DrMundo
35,Shaco,223,TahmKench,219,0.4885844748858447,22431,0.5104097008604164,8567,0.48523403758608613,0.9983360824875207,-0.0024025249000983865,-0.9237394337406502,Shaco + TahmKench
96,KogMaw,112,Viktor,219,0.45662100456621,8763,0.5188862261782494,30396,0.4889130148703777,0.7202527459175312,-0.47342483930915397,-4.7278615958103565,KogMaw + Viktor
35,Shaco,76,Nidalee,219,0.4885844748858447,22431,0.5104097008604164,23774,0.5143013375956927,0.3597520492416333,-1.4749251899306242,-2.3771044342209837,Shaco + Nidalee
6,Urgot,69,Cassiopeia,219,0.4748858447488584,15558,0.51491194240905,19268,0.507525430766037,0.6399761146107985,-0.6439100334865898,-3.6332841838685015,Urgot + Cassiopeia
72,Skarner,111,Nautilus,219,0.4429223744292237,4963,0.48156357042111625,51925,0.4958883004333173,0.744446324078877,-0.4257602632416545,-4.580356099799304,Skarner + Nautilus
114,Fiora,233,Briar,219,0.5159817351598174,24772,0.5139673825286614,10500,0.49723809523809526,0.7375709441535374,-0.4391462714835361,1.0378996276439012,Fiora + Briar
13,Ryze,103,Ahri,219,0.4474885844748858,30961,0.48670908562384935,36076,0.5071238496507373,0.17175951795172148,-2.541538047539594,-4.942788316240754,Ryze + Ahri
711,Vex,777,Yone,219,0.5296803652968036,9692,0.5124845233182006,34751,0.47518057034329947,0.5696045611825314,-0.8119673959688102,3.584781846605356,Vex + Yone
62,MonkeyKing,360,Samira,219,0.4794520547945205,15534,0.48313377108278616,14475,0.4992055267702936,0.8532028490404802,-0.22903931171039058,-1.1717594132019393,MonkeyKing + Samira
200,Belveth,498,Xayah,218,0.5504587155963303,12189,0.5279350233817376,15433,0.5103349964362082,1.015191834037355,0.02175236964115043,3.132370568735743,Belveth + Xayah
63,Brand,101,Xerath,218,0.536697247706422,14645,0.500375554796859,19851,0.49302302151025135,0.6568932263354479,-0.6062692058540821,3.9997959552866833,Brand + Xerath
105,Fizz,200,Belveth,218,0.5045871559633027,15675,0.4925677830940989,12189,0.5279350233817376,0.9995186969504625,-0.0006945406784167119,-0.5664247274615453,Fizz + Belveth
2,Olaf,350,Yuumi,218,0.43119266055045874,12484,0.5148990708106376,13969,0.45042594315985396,1.095084095787787,0.13104166427155053,-5.146984643478703,Olaf + Yuumi
36,DrMundo,150,Gnar,218,0.5045871559633027,32220,0.493699565487275,14043,0.4903510645873389,0.4220667274801484,-1.2444569921764506,1.256184092599577,DrMundo + Gnar
9,FiddleSticks,154,Zac,218,0.555045871559633,16253,0.5176890420230111,20608,0.5094623447204969,0.5701605542101544,-0.8105598630718771,4.147017818787901,FiddleSticks + Zac
98,Shen,127,Lissandra,218,0.5275229357798165,20028,0.5110345516277212,10472,0.5014323911382735,0.9105406365389448,-0.13520469017840467,2.1289464396819113,Shen + Lissandra
3,Galio,240,Kled,218,0.5,21729,0.4927976437019651,9960,0.5233935742971888,0.882404005085647,-0.18048875578933576,-0.8095608999576953,Galio + Kled
9,FiddleSticks,83,Yorick,218,0.5137614678899083,16253,0.5176890420230111,10344,0.4902358855375097,1.1359115140335327,0.18385045523248555,0.9799004109647846,FiddleSticks + Yorick
53,Blitzcrank,78,Poppy,218,0.5,22333,0.4964850221645099,21791,0.5094304988297921,0.39241203855263546,-1.3495587931523978,-0.29577604971510185,Blitzcrank + Poppy
72,Skarner,799,Ambessa,218,0.42660550458715596,4963,0.48156357042111625,53918,0.4855335880410995,0.7136553064732882,-0.48670067009595175,-5.694307464395187,Skarner + Ambessa
104,Graves,166,Akshan,218,0.43577981651376146,19168,0.4912353923205342,21787,0.5088355441318217,0.4572906428325295,-1.1288166961387696,-6.425565171241648,Graves + Akshan
54,Malphite,240,Kled,218,0.5137614678899083,44701,0.49649895975481534,9960,0.5233935742971888,0.4289335054362548,-1.2211740807587246,0.38152008639061874,Malphite + Kled
8,Vladimir,32,Amumu,218,0.463302752293578,25912,0.4983791293609139,8634,0.4925874449849432,0.8535983553465076,-0.2283706984060498,-3.2180534879350575,Vladimir + Amumu
25,Morgana,133,Quinn,218,0.518348623853211,17559,0.4961558175294721,12222,0.520782196039928,0.8898657483628448,-0.16834039788779176,0.9879617068510926,Morgana + Quinn
30,Karthus,887,Gwen,218,0.536697247706422,15297,0.5093155520690331,29428,0.5025146119342123,0.42422820061651123,-1.2370875675189072,3.0782165704799302,Karthus + Gwen
150,Gnar,498,Xayah,218,0.5045871559633027,14043,0.4903510645873389,15433,0.5103349964362082,0.8811630894453691,-0.18251903083971574,0.42441254515291904,Gnar + Xayah
25,Morgana,240,Kled,218,0.5504587155963303,17559,0.4961558175294721,9960,0.5233935742971888,1.0919617647079005,0.12692234084380907,4.068401968299984,Morgana + Kled
163,Taliyah,427,Ivern,218,0.5137614678899083,24151,0.5012628876651071,11646,0.5251588528250043,0.6789763468897846,-0.5585667778830188,0.055059764485254625,Taliyah + Ivern
20,Nunu,268,Azir,218,0.42201834862385323,19566,0.5255545333742205,12786,0.4660566244329736,0.7633607039054378,-0.38956317312289024,-7.378723027974382,Nunu + Azir
43,Karma,432,Bard,218,0.5458715596330275,50106,0.49706621961441744,46456,0.5078784225934218,0.08204176630647213,-3.6074976373260865,4.339923852910788,Karma + Bard
91,Talon,888,Renata,217,0.4930875576036866,36389,0.5061694468108494,5991,0.48456017359372394,0.8719676012961429,-0.19765356346054416,-0.22772525986000658,Talon + Renata
1,Annie,15,Sivir,217,0.4792626728110599,5493,0.501729473875842,33346,0.5105859773286151,1.0378066383927576,0.053537669304658926,-2.6895052791168608,Annie + Sivir
74,Heimerdinger,800,Mel,217,0.423963133640553,6103,0.4941831885957726,39452,0.4637534218797526,0.78950956300564,-0.34097135392248745,-5.500517159720958,Heimerdinger + Mel
8,Vladimir,105,Fizz,217,0.5483870967741935,25912,0.4983791293609139,15675,0.4925677830940989,0.4680166511313227,-1.0953682358538062,5.291364054668712,Vladimir + Fizz
63,Brand,150,Gnar,217,0.5069124423963134,14645,0.500375554796859,14043,0.4903510645873389,0.9243160991139078,-0.11354178368169547,1.1549132704214427,Brand + Gnar
83,Yorick,154,Zac,217,0.543778801843318,10344,0.4902358855375097,20608,0.5094623447204969,0.8917547507061435,-0.16528109840672722,4.392968671431463,Yorick + Zac
13,Ryze,32,Amumu,217,0.42857142857142855,30961,0.48670908562384935,8634,0.4925874449849432,0.7111197909342738,-0.49183548689956774,-6.107683673296776,Ryze + Amumu
30,Karthus,99,Lux,217,0.5023041474654378,15297,0.5093155520690331,24743,0.49052257204057714,0.5022398485495415,-0.9935515958994129,0.23850854106327035,Karthus + Lux
31,Chogath,96,KogMaw,217,0.5806451612903226,21824,0.4939057917888563,8763,0.5188862261782494,0.9939913946033426,-0.008694733056363318,7.424915230676977,Chogath + KogMaw
6,Urgot,266,Aatrox,217,0.41935483870967744,15558,0.51491194240905,42502,0.48522422474236504,0.2874793505781439,-1.798469762790034,-8.07132448660301,Urgot + Aatrox
44,Taric,910,Hwei,217,0.5483870967741935,9748,0.5257488715633977,21700,0.49995391705069125,0.8986581862946246,-0.15415561842440065,3.553570246714899,Taric + Hwei
19,Warwick,122,Darius,217,0.5023041474654378,13498,0.49925914950363015,25419,0.4979739564892403,0.5540409997664218,-0.851935353322203,0.3687594469002575,Warwick + Darius
112,Viktor,115,Ziggs,217,0.5622119815668203,30396,0.4889130148703777,15617,0.5081641800601908,0.4004568649452507,-1.320281243217258,6.3673384101536,Viktor + Ziggs
11,MasterYi,268,Azir,217,0.46543778801843316,17306,0.4926037212527447,12786,0.4660566244329736,0.8590894579111857,-0.2191197263117504,-1.3892384824426007,MasterYi + Azir
9,FiddleSticks,75,Nasus,217,0.5207373271889401,16253,0.5176890420230111,11621,0.48997504517683504,1.006451271050882,0.009277323560712265,1.6905283589016995,FiddleSticks + Nasus
63,Brand,76,Nidalee,217,0.5023041474654378,14645,0.500375554796859,23774,0.5143013375956927,0.5459817859786577,-0.8730752714282548,-0.5034298730838049,Brand + Nidalee
53,Blitzcrank,143,Zyra,217,0.4838709677419355,22333,0.4964850221645099,16238,0.5027096933119842,0.5241917556806392,-0.9318334312862543,-1.5726389996311596,Blitzcrank + Zyra
6,Urgot,876,Lillia,217,0.6036866359447005,15558,0.51491194240905,11020,0.5013611615245009,1.1087520288813315,0.1489367444851734,9.555008397792497,Urgot + Lillia
67,Vayne,498,Xayah,217,0.4608294930875576,38762,0.5048243124709767,15433,0.5103349964362082,0.3177702647540751,-1.6539439635895319,-4.675016136603483,Vayne + Xayah
30,Karthus,147,Seraphine,217,0.4470046082949309,15297,0.5093155520690331,20251,0.4988889437558639,0.6136447865617158,-0.7045243138187751,-5.709763961751762,Karthus + Seraphine
32,Amumu,161,Velkoz,216,0.49074074074074076,8634,0.4925874449849432,21476,0.5132706276774074,1.0204655946402217,0.029227542215141775,-1.2188295590434606,Amumu + Velkoz
80,Pantheon,895,Nilah,216,0.49074074074074076,26198,0.497442552866631,8127,0.5144579795742587,0.8887209315006928,-0.17019762740215227,-1.5209525479704056,Pantheon + Nilah
9,FiddleSticks,60,Elise,216,0.5185185185185185,16253,0.5176890420230111,27633,0.512611732349003,0.42131045274135037,-1.2470443851798394,0.3368131332511459,FiddleSticks + Elise
103,Ahri,893,Aurora,216,0.5185185185185185,36076,0.5071238496507373,22162,0.49106578828625574,0.23666633083028332,-2.0790736182158267,1.942369955002199,Ahri + Aurora
161,Velkoz,876,Lillia,216,0.5416666666666666,21476,0.5132706276774074,11020,0.5013611615245009,0.7995190511908958,-0.3227956837819244,3.4350772065712465,Velkoz + Lillia
54,Malphite,113,Sejuani,216,0.5046296296296297,44701,0.49649895975481534,8375,0.4808358208955224,0.5054308565002553,-0.9844143515365986,1.596223930446078,Malphite + Sejuani
17,Teemo,92,Riven,216,0.49537037037037035,12762,0.49686569503212663,29927,0.520900858756307,0.4954295226046756,-1.0132482536621819,-1.3512906523846513,Teemo + Riven
4,TwistedFate,69,Cassiopeia,216,0.5277777777777778,18786,0.5118705418928989,19268,0.507525430766037,0.522748566886931,-0.9358108932096703,1.8079791448309845,TwistedFate + Cassiopeia
36,DrMundo,888,Renata,216,0.4166666666666667,32220,0.493699565487275,5991,0.48456017359372394,0.9802547396513764,-0.02877138252192679,-7.246320287383279,DrMundo + Renata
420,Illaoi,555,Pyke,216,0.49074074074074076,6825,0.4949450549450549,28251,0.4989557891756044,0.9813576802299325,-0.0271490364818715,-0.6209681319588933,Illaoi + Pyke
164,Camille,427,Ivern,216,0.5879629629629629,17258,0.51141499594391,11646,0.5251588528250043,0.9414484745824037,-0.08704595649883763,6.967603857850568,Camille + Ivern
20,Nunu,96,KogMaw,216,0.5601851851851852,19566,0.5255545333742205,8763,0.5188862261782494,1.1035930216334653,0.14220823921717665,3.7964805408950197,Nunu + KogMaw
31,Chogath,254,Vi,216,0.5277777777777778,21824,0.4939057917888563,11027,0.47891538949850365,0.7862706760558661,-0.34690204477008163,4.136718713409781,Chogath + Vi
143,Zyra,498,Xayah,216,0.5277777777777778,16238,0.5027096933119842,15433,0.5103349964362082,0.7550590429679517,-0.4053386323482565,2.1255432903681593,Zyra + Xayah
57,Maokai,910,Hwei,216,0.5416666666666666,7871,0.4996823783509084,21700,0.49995391705069125,1.107832649397807,0.14773996250735352,4.184851896586683,Maokai + Hwei
9,FiddleSticks,26,Zilean,216,0.5648148148148148,16253,0.5176890420230111,18221,0.5147906262005378,0.6389370364196112,-0.6462543260324343,4.857498070304034,FiddleSticks + Zilean
34,Anivia,69,Cassiopeia,216,0.49537037037037035,19987,0.5208385450542853,19268,0.507525430766037,0.4913370979905882,-1.0252149222212572,-1.881161753979077,Anivia + Cassiopeia
143,Zyra,902,Milio,216,0.5370370370370371,16238,0.5027096933119842,33076,0.4944370540573225,0.352304577643137,-1.5051048743827646,3.8463663352383715,Zyra + Milio
268,Azir,498,Xayah,216,0.4305555555555556,12786,0.4660566244329736,15433,0.5103349964362082,0.9589119927822306,-0.06052968152392285,-5.764025487903529,Azir + Xayah
201,Braum,895,Nilah,216,0.47685185185185186,36005,0.5091515067351756,8127,0.5144579795742587,0.6466521584073087,-0.6289382161880769,-3.4952891302865274,Braum + Nilah
74,Heimerdinger,117,Lulu,216,0.49537037037037035,6103,0.4941831885957726,41724,0.5008388457482504,0.7430781647860704,-0.42841411828504167,-0.21406468016411662,Heimerdinger + Lulu
38,Kassadin,133,Quinn,216,0.5694444444444444,20926,0.5142406575551945,12222,0.520782196039928,0.7398357378838426,-0.4347231031271413,5.193301764688307,Kassadin + Quinn
114,Fiora,895,Nilah,216,0.5324074074074074,24772,0.5139673825286614,8127,0.5144579795742587,0.9398801454648454,-0.08945130040356412,1.8194726355947433,Fiora + Nilah
36,DrMundo,429,Kalista,216,0.5046296296296297,32220,0.493699565487275,6885,0.4885984023238925,0.8529711176835725,-0.22943120337912445,1.3480645724045892,DrMundo + Kalista
166,Akshan,233,Briar,215,0.49767441860465117,21787,0.5088355441318217,10500,0.49723809523809526,0.823306952376581,-0.2804976859782974,-0.5362401080307333,Akshan + Briar
23,Tryndamere,78,Poppy,215,0.4558139534883721,11563,0.4984865519328894,21791,0.5094304988297921,0.7474821549017634,-0.4198889575057717,-4.814457189296867,Tryndamere + Poppy
27,Singed,427,Ivern,215,0.5302325581395348,15618,0.5153668843641952,11646,0.5251588528250043,1.0354909581666725,0.05031495610303678,0.9969689544935045,Singed + Ivern
89,Leona,420,Illaoi,215,0.46511627906976744,30479,0.5012959742773713,6825,0.4949450549450549,0.9054097056196863,-0.14335732312120275,-3.300423554144566,Leona + Illaoi
98,Shen,254,Vi,215,0.4930232558139535,20028,0.5110345516277212,11027,0.47891538949850365,0.852812501239536,-0.2296995084036725,-0.1951714749158895,Shen + Vi
50,Swain,127,Lissandra,215,0.5302325581395348,26278,0.5171245909125505,10472,0.5014323911382735,0.6844261170346959,-0.5470332821705942,2.0954067114122843,Swain + Lissandra
45,Veigar,68,Rumble,215,0.4697674418604651,16367,0.5065069957841999,21010,0.5139933365064255,0.5477134179544886,-0.8685068707573919,-4.048272428484761,Veigar + Rumble
119,Draven,901,Smolder,215,0.4883720930232558,26578,0.50545564000301,45511,0.4903649667113445,0.1557076104705437,-2.6830886346079525,-0.9538210333921437,Draven + Smolder
4,TwistedFate,233,Briar,215,0.4558139534883721,18786,0.5118705418928989,10500,0.49723809523809526,0.95482745509574,-0.06668804463754856,-4.874036507712493,TwistedFate + Briar
29,Twitch,81,Ezreal,215,0.3488372093023256,26254,0.4982097966024225,46856,0.4734505719651699,0.153104453402055,-2.7074118472709725,-13.699297498147061,Twitch + Ezreal
421,RekSai,875,Sett,215,0.4930232558139535,18293,0.5201989832176243,16460,0.4879708383961118,0.6255092696254747,-0.6768968305704295,-1.1061654992914505,RekSai + Sett
22,Ashe,33,Rammus,215,0.3953488372093023,38326,0.5065229870062099,5276,0.5043593631539045,0.9314300243032946,-0.10248070723703905,-11.009233787075484,Ashe + Rammus
9,FiddleSticks,27,Singed,215,0.5162790697674419,16253,0.5176890420230111,15618,0.5153668843641952,0.7419754936817243,-0.43055655726999476,-0.024889342616130072,FiddleSticks + Singed
63,Brand,221,Zeri,215,0.5209302325581395,14645,0.500375554796859,18195,0.4894751305303655,0.7068171512833121,-0.500591046832633,2.6004889894527263,Brand + Zeri
223,TahmKench,412,Thresh,215,0.4558139534883721,8567,0.48523403758608613,41458,0.5124222104298326,0.5302875136491416,-0.9151533162532117,-4.301417051958728,TahmKench + Thresh
23,Tryndamere,34,Anivia,215,0.5116279069767442,11563,0.4984865519328894,19987,0.5208385450542853,0.8149488986573435,-0.29521849685040114,0.19653584831569315,Tryndamere + Anivia
25,Morgana,77,Udyr,215,0.4790697674418605,17559,0.4961558175294721,12068,0.5012429565793834,0.8888192151757388,-0.17003808853491612,-1.9629619612567262,Morgana + Udyr
19,Warwick,350,Yuumi,215,0.46511627906976744,13498,0.49925914950363015,13969,0.45042594315985396,0.9988810500434885,-0.0016152073900024071,-0.9726267261974619,Warwick + Yuumi
39,Irelia,164,Camille,215,0.5395348837209303,28934,0.5052187737609732,17258,0.51141499594391,0.3771807966889739,-1.406671868574328,3.121799886848864,Irelia + Camille
101,Xerath,113,Sejuani,215,0.4697674418604651,19851,0.49302302151025135,8375,0.4808358208955224,1.1328732189137432,0.17998641660532175,-1.7161979342421751,Xerath + Sejuani
17,Teemo,20,Nunu,214,0.5046728971962616,12762,0.49686569503212663,19566,0.5255545333742205,0.7507633080248539,-0.41356995167663846,-0.65372170069119,Teemo + Nunu
120,Hecarim,240,Kled,214,0.514018691588785,20821,0.5034340329475049,9960,0.5233935742971888,0.9039885009515994,-0.14562367371328744,0.060488796643820564,Hecarim + Kled
92,Riven,133,Quinn,214,0.5327102803738317,29927,0.520900858756307,12222,0.520782196039928,0.5125289078895776,-0.9642947164297191,1.1868752975714214,Riven + Quinn
19,Warwick,76,Nidalee,214,0.514018691588785,13498,0.49925914950363015,23774,0.5143013375956927,0.5841873473355302,-0.7754969830981554,0.7238448039123546,Warwick + Nidalee
800,Mel,888,Renata,214,0.4205607476635514,39452,0.4637534218797526,5991,0.48456017359372394,0.7931502850950867,-0.33433384305755776,-5.359605007318685,Mel + Renata
34,Anivia,55,Katarina,214,0.5280373831775701,19987,0.5208385450542853,32891,0.5082849411693169,0.2851669157601494,-1.8101214806982413,1.3475640065769068,Anivia + Katarina
