source,hypothesis,specification,parameter_setting,term,estimate,estimate_percentage_points,std_error,ci_low,ci_high,ci_low_percentage_points,ci_high_percentage_points,z_value,p_value_two_sided,is_behavior_term,reference_category
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,log1p_prev_loss_streak,-0.004712425576596187,-0.47124255765961864,0.002117907098344714,-0.008863447211953555,-0.0005614039412388172,-0.8863447211953556,-0.05614039412388172,-2.225038850986081,0.026078630139933685,False,
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,prev_queue_was_flex440,-0.0024716894487084224,-0.24716894487084223,0.005149844022391851,-0.012565198258595334,0.00762181936117849,-1.2565198258595334,0.762181936117849,-0.47995423511107493,0.6312599352032146,False,
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,prev_ranked_win,0.0002838236800871325,0.02838236800871325,0.0024705527441614096,-0.004558370720375828,0.005126018080550093,-0.45583707203758284,0.5126018080550093,0.11488266371073652,0.9085381264599337,False,
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,log1p_gap_from_prev_ranked,-0.0026609906264955904,-0.26609906264955907,0.0005855838129720731,-0.0038087138098504927,-0.0015132674431406882,-0.38087138098504925,-0.1513267443140688,-4.544166979257835,5.515292594062e-06,False,
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,recent_volume_control,-0.00037792605441282754,-0.03779260544128275,0.0004931886827788019,-0.0013445581102420289,0.0005887060014163738,-0.1344558110242029,0.05887060014163738,-0.7662910111470049,0.4435031656071925,False,
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,patch_15.21,0.006745874401717461,0.6745874401717461,0.003917871142252404,-0.0009330119331660541,0.014424760736600976,-0.09330119331660541,1.4424760736600977,1.7218214067753193,0.08510187551913424,False,
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,patch_15.22,0.018371537581871218,1.8371537581871218,0.004068947731520968,0.010396546573114169,0.02634652859062827,1.039654657311417,2.634652859062827,4.515058632862791,6.329925008832268e-06,False,
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,patch_15.23,0.02443410971440277,2.4434109714402767,0.004481607982695453,0.015650319475492475,0.03321789995331306,1.5650319475492473,3.321789995331306,5.452085458779223,4.978252047577863e-08,False,
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,patch_15.24,0.03882637707667428,3.882637707667428,0.004869634398950157,0.029282069036854617,0.04837068511649394,2.928206903685462,4.837068511649394,7.973160589847329,1.5466698542060953e-15,False,
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,patch_16.1,0.048623039536005816,4.862303953600581,0.005406614387146666,0.03802627005890225,0.05921980901310938,3.8026270058902254,5.921980901310938,8.993250869083447,2.400235688320399e-19,False,
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,patch_16.2,0.03699002541532664,3.6990025415326637,0.0061371064022062004,0.024961517897712296,0.04901853293294098,2.4961517897712295,4.9018532932940975,6.027274580416149,1.6674757999204101e-09,False,
EU,H1_session_depth,adjusted_sensitivity,90m_session_boundary,session_depth_2,-0.008589396641049905,-0.8589396641049905,0.0027496653778927337,-0.01397864175125638,-0.003200151530843429,-1.397864175125638,-0.3200151530843429,-3.1237970664025223,0.0017853354317992657,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,90m_session_boundary,session_depth_3,-0.005605341027467412,-0.5605341027467412,0.002925531212538006,-0.011339276839689699,0.0001285947847548749,-1.1339276839689698,0.01285947847548749,-1.9160079384709663,0.055364085242058436,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,90m_session_boundary,session_depth_4,-0.004871405249368678,-0.4871405249368678,0.0031423436866400587,-0.011030285702230011,0.0012874752034926547,-1.1030285702230012,0.12874752034926548,-1.550245846779864,0.12108251959333431,True,session depth 1
