seed_riot_id,status,distinct_puuids_seen,player_id
EUW VILLAIN#0311,resolved_unique,1,e7deaf46c53b03b1ad9eb7aa1a9eb69e
Him#0905,resolved_unique,1,685ff1d6af72937c499484fa4cdd84b6
Kaori#EUW33,resolved_unique,1,28a2587c8047fc11084fd946e259cc71
Lonely Silence#UPGRD,resolved_unique,1,2dadbf257df8c02b082b1719242135f7
Nyxes#0001,resolved_unique,1,423baa8be24a6262178585f76754ab14
ronort59#Oog,resolved_unique,1,8cc45f4a9f5b2112f486262396503b95
zng zng zng#11111,resolved_unique,1,bda34ab38aabb50a524f08eb738842ca
SRAMON#GUWNO,resolved_unique,1,c3cdb94b068f27c59ecf03020866da28
Drali#2ACC,resolved_unique,1,fd7e08ad5b357cd8cbeddd260e4758e6
Kamus#ANKN,resolved_unique,1,237091538efeb870449027803f264c19
SUP Carry#999,resolved_unique,1,8f434c3b5ea8db1f66914373b70257f4
KDF DuDu#KING1,resolved_unique,1,194cf50e40db094902ee8d1589ea1841
xlb#0001,resolved_unique,1,ea76243553bf9e1a7d4bda1542c7e44c
Marth#ADC,resolved_unique,1,d2c8aae28eb5826e2664369e21577f30
Dark Passenger#1702,resolved_unique,1,54187b71cb70c9f0861acc4bdc1f4d8b
raiko#KM10,resolved_unique,1,17ab7afe000a9324db7c29d5b5663f4c
Veg#4483,resolved_unique,1,ceca340a36a984c9656d8cbfb231d6a0
Fezco#000,resolved_unique,1,b07a5eff505a0c13e703540b6cd82d43
Sati M#JNGL,resolved_unique,1,8ae547ce6ce8d5453ba4dba62bd06e0d
note#Ryuk,resolved_unique,1,fbc320c9699981bb758f40834a436f04
Venour#EUW,resolved_unique,1,db4b04c4c75ee32af2c025515e4e1e48
Sung Jinwoo#9942,resolved_unique,1,6318ea21d3703153513ed2fea534232a
Barsas#BRAND,resolved_unique,1,ea77405f1c0c18c7f205122b269a4879
AαrchΦiend#666,resolved_unique,1,10bf872d92cc170413f44354bcb978d3
BunnyBeast#BUNNY,resolved_unique,1,a4c40fa6c3054542169ec9b32d198174
laabuk#0124,resolved_unique,1,ac3deb439446a1c7ac5a77ed3446bbad
SNOMWBBDi6m7sNEH#0000,resolved_unique,1,4cfc416d43faa39a5c9055192882d653
CruncyWM#TW TV,resolved_unique,1,a754659204752e03de947970b038360a
he is god#71300,resolved_unique,1,418367573d9825f99ae5e183ed958b8b
ttv ronaldoo#123,resolved_unique,1,997060dbaae7d51ea4c3ad36b17d3255
SYN Raydio#Ray,resolved_unique,1,e3c26862a2ed658bf417253399992b98
Road2Narnia#EUW,resolved_unique,1,e0133ccc8a4d502f78ae1539d0db5470
Jonny227#Anna,resolved_unique,1,29d5776f840d2b8ef85628b9d879a50f
wK frx#EUW,resolved_unique,1,63e5ca848bdc4dc9bcdc8351069378b5
노즈2케이#2210,resolved_unique,1,9cf55737fe61fb9ae8a713fb09b9ac0a
twtv star zall#twtv,resolved_unique,1,caa0206af19b5d7e8db6c1dcddb52412
NEP Zerkome#EUW03,resolved_unique,1,ee76e46ef109616281c8e50b7a2462f8
LSNG#MOON,resolved_unique,1,14116d0c0dd067efea89b1f7f2593905
Am i Dreaming#00000,resolved_unique,1,6c5df094a788e2c8eb463c0798edd0be
Rhilech#15105,resolved_unique,1,bfb05042f8b25ea4392864564e883ff7
Nick Calathes#pass,resolved_unique,1,e11a5a83dd25bcafae0b4387578b6ce6
woxiangdabisai#123,resolved_unique,1,91fdb3d2344a165950df381c9b241c6c
doubt#qr1,resolved_unique,1,bee4c7e6c41833f677d2ad65137c8503
talent1919#jey,resolved_unique,1,fdb79813d6ce9d181bf45f1121a1b61e
emtwfwydw#9999,resolved_unique,1,f9500736f91d408c558be3378b34adcd
mimimi#cat,resolved_unique,1,306668ebdab0c0375a1d19a4953e6f81
TwTv Burgi41#HECA7,resolved_unique,1,48872b6e883b498ff2a2771c46b9889d
Żywiec#Orzeu,resolved_unique,1,ed48c87f7decbd515e1b3e9ca8a32bcd
Reminder#AURI,resolved_unique,1,2e33017744e6261a9a4edc6c144b95a7
spacing in#pain,resolved_unique,1,140122769aa12fbc82645552ccd94d73
Yen is my Wife#EUW,resolved_unique,1,a2f9f1c483d45baa363e418fd18c8192
Stanpelly#405,resolved_unique,1,2bb84f42d9440e2c78fc818fffafafad
SMRADOCH ROBO#EUW,resolved_unique,1,cf19983e11d24c1fae65cdc425a2ff44
Navi SamD#2026,resolved_unique,1,4771a8fd10ef1fd747fa8e9298da6ee1
LiL TommyG#EUW,resolved_unique,1,5ce1b8549ad070e65b40ab72b176418c
smurfeee#OSRS,resolved_unique,1,78cecfb7b29f7c89f6b6e248b95675c5
Mustafa#mudi,resolved_unique,1,a7e00a598665703da5b6b57686370375
Sasaki#sit,resolved_unique,1,0bdc6d43b5000d0e643d386a58238102
Denji#EUWW,resolved_unique,1,a6f2a12818c10d00d864afe54fca81a4
Marbirius#3113,resolved_unique,1,7b623c70841a6cee5ddd07c21d1ad611
reksai kitten#enjoy,resolved_unique,1,6bd8035254c107f02e5df721d058d382
JACKPOT#GAMBA,resolved_unique,1,dac5957e2a149221700c5fb15ef8cbfa
VAEII#EUW,resolved_unique,1,1622ecf0631d4423b550d418ad17bfab
Relative#00002,resolved_unique,1,61dcf423bd455910e7607578dba7c1cf
TheFlyingPotato#EUW,resolved_unique,1,bed73c45d960a8c1551b30603c1ad97c
WiIIyrex Fanboy#EUW,resolved_unique,1,594cf9aac886e4297f49633cb800d093
ad gap im sorry#Mango,resolved_unique,1,d10377810d2cf4d5149b84fa5a579602
2TA Vin#RKO,resolved_unique,1,7109a98671c340026098f8edaadb5390
Mentos#1323,resolved_unique,1,46aaf16026d6e8ac9ddc1f4bdb3bb79a
i cant sleep 2#3338,resolved_unique,1,e9e02f50decc0ed5bfc494ad1049e2ea
SenSen#EUWFR,resolved_unique,1,376a12fd9d4cf33aeeda2c3400259f60
Papadodi#1010,resolved_unique,1,1e3c66c41afc14dad0dc1851627d0be3
KED1111111#1310,resolved_unique,1,042bf49676ca31e41a70921b024e558d
QloTrGeSdV#EUW,resolved_unique,1,4cec98b7b59950a0a436b55f896bcafe
indoor fish#EUW,resolved_unique,1,efa2f3fce8262cde3bcc621f8efd2faa
Димитърлда#EUp,resolved_unique,1,ca412def4fefc78a464471960b65772c
G2 Jankos#unc2,resolved_unique,1,84305aea4baa9b3f697c6c52ec669d81
Pun1sher#Demon,resolved_unique,1,f1cba4ce26a49269e7ad408b54f00e0f
bro#han,resolved_unique,1,f518d90470e0cab31dbe9121b8f392b3
TwTv Kluckadell#2002,resolved_unique,1,9b5bb4c91b745aadef67b7feeea66dc5
Tsiperakos#MID,resolved_unique,1,8d55cd08c846ee834cbb6389f4cd74a2
DOVA#6324,resolved_unique,1,84723059b35c73df397c2ee2ccf2157a
